id,type
melanoma_3008,benign
melanoma_1923,benign
melanoma_8592,malignant
melanoma_7498,malignant
melanoma_8607,malignant
melanoma_9305,malignant
melanoma_4171,benign
melanoma_2870,benign
melanoma_2074,benign
melanoma_4239,benign
melanoma_5298,malignant
melanoma_3847,benign
melanoma_8458,malignant
melanoma_981,benign
melanoma_7912,malignant
melanoma_2354,benign
melanoma_1950,benign
melanoma_7785,malignant
melanoma_1509,benign
melanoma_1643,benign
melanoma_954,benign
melanoma_3525,benign
melanoma_2453,benign
melanoma_9080,malignant
melanoma_3968,benign
melanoma_4337,benign
melanoma_4671,benign
melanoma_2960,benign
melanoma_5117,malignant
melanoma_3283,benign
melanoma_8910,malignant
melanoma_7858,malignant
melanoma_2390,benign
melanoma_4991,benign
melanoma_1954,benign
melanoma_8146,malignant
melanoma_9321,malignant
melanoma_1637,benign
melanoma_5550,malignant
melanoma_4262,benign
melanoma_6545,malignant
melanoma_3796,benign
melanoma_6604,malignant
melanoma_7593,malignant
melanoma_1797,benign
melanoma_5211,malignant
melanoma_6169,malignant
melanoma_3789,benign
melanoma_123,benign
melanoma_2524,benign
melanoma_118,benign
melanoma_4956,benign
melanoma_7258,malignant
melanoma_8661,malignant
melanoma_410,benign
melanoma_8669,malignant
melanoma_8233,malignant
melanoma_6123,malignant
melanoma_988,benign
melanoma_2143,benign
melanoma_1094,benign
melanoma_9376,malignant
melanoma_1475,benign
melanoma_5749,malignant
melanoma_7931,malignant
melanoma_4886,benign
melanoma_9056,malignant
melanoma_728,benign
melanoma_961,benign
melanoma_745,benign
melanoma_125,benign
melanoma_6228,malignant
melanoma_651,benign
melanoma_7739,malignant
melanoma_1966,benign
melanoma_6245,malignant
melanoma_7129,malignant
melanoma_4589,benign
melanoma_6280,malignant
melanoma_1095,benign
melanoma_2719,benign
melanoma_8548,malignant
melanoma_1170,benign
melanoma_1065,benign
melanoma_4131,benign
melanoma_8295,malignant
melanoma_3544,benign
melanoma_159,benign
melanoma_1802,benign
melanoma_2947,benign
melanoma_1328,benign
melanoma_854,benign
melanoma_8670,malignant
melanoma_5263,malignant
melanoma_4630,benign
melanoma_533,benign
melanoma_342,benign
melanoma_886,benign
melanoma_8371,malignant
melanoma_8763,malignant
melanoma_1460,benign
melanoma_7628,malignant
melanoma_1111,benign
melanoma_1511,benign
melanoma_3891,benign
melanoma_5258,malignant
melanoma_2289,benign
melanoma_465,benign
melanoma_9043,malignant
melanoma_9031,malignant
melanoma_8731,malignant
melanoma_8336,malignant
melanoma_6319,malignant
melanoma_9309,malignant
melanoma_1584,benign
melanoma_2485,benign
melanoma_5473,malignant
melanoma_2157,benign
melanoma_6029,malignant
melanoma_7425,malignant
melanoma_6883,malignant
melanoma_2014,benign
melanoma_5018,malignant
melanoma_609,benign
melanoma_8637,malignant
melanoma_8936,malignant
melanoma_2349,benign
melanoma_5619,malignant
melanoma_8076,malignant
melanoma_2520,benign
melanoma_2676,benign
melanoma_9535,malignant
melanoma_5411,malignant
melanoma_3620,benign
melanoma_1309,benign
melanoma_8011,malignant
melanoma_6782,malignant
melanoma_8759,malignant
melanoma_9284,malignant
melanoma_2009,benign
melanoma_8087,malignant
melanoma_6645,malignant
melanoma_2268,benign
melanoma_1555,benign
melanoma_4859,benign
melanoma_8219,malignant
melanoma_1040,benign
melanoma_1539,benign
melanoma_1777,benign
melanoma_7350,malignant
melanoma_7902,malignant
melanoma_6795,malignant
melanoma_4410,benign
melanoma_4502,benign
melanoma_2667,benign
melanoma_6109,malignant
melanoma_3440,benign
melanoma_1666,benign
melanoma_4669,benign
melanoma_6308,malignant
melanoma_7756,malignant
melanoma_3284,benign
melanoma_7039,malignant
melanoma_126,benign
melanoma_7676,malignant
melanoma_2174,benign
melanoma_1413,benign
melanoma_5089,malignant
melanoma_1289,benign
melanoma_7670,malignant
melanoma_363,benign
melanoma_1154,benign
melanoma_3945,benign
melanoma_4447,benign
melanoma_9167,malignant
melanoma_1785,benign
melanoma_271,benign
melanoma_6128,malignant
melanoma_4161,benign
melanoma_4439,benign
melanoma_65,benign
melanoma_2328,benign
melanoma_7881,malignant
melanoma_975,benign
melanoma_2062,benign
melanoma_9117,malignant
melanoma_6188,malignant
melanoma_8947,malignant
melanoma_6831,malignant
melanoma_7963,malignant
melanoma_6174,malignant
melanoma_9204,malignant
melanoma_3313,benign
melanoma_4995,benign
melanoma_608,benign
melanoma_7362,malignant
melanoma_571,benign
melanoma_8639,malignant
melanoma_2136,benign
melanoma_6637,malignant
melanoma_5063,malignant
melanoma_8616,malignant
melanoma_8304,malignant
melanoma_129,benign
melanoma_4338,benign
melanoma_6973,malignant
melanoma_7799,malignant
melanoma_4313,benign
melanoma_1051,benign
melanoma_5976,malignant
melanoma_1762,benign
melanoma_6317,malignant
melanoma_5193,malignant
melanoma_4027,benign
melanoma_4927,benign
melanoma_6343,malignant
melanoma_7467,malignant
melanoma_305,benign
melanoma_7951,malignant
melanoma_8713,malignant
melanoma_6734,malignant
melanoma_9161,malignant
melanoma_7442,malignant
melanoma_3412,benign
melanoma_3061,benign
melanoma_9378,malignant
melanoma_1299,benign
melanoma_3680,benign
melanoma_233,benign
melanoma_5818,malignant
melanoma_858,benign
melanoma_9487,malignant
melanoma_623,benign
melanoma_2753,benign
melanoma_8097,malignant
melanoma_6075,malignant
melanoma_1965,benign
melanoma_2514,benign
melanoma_1505,benign
melanoma_2694,benign
melanoma_2522,benign
melanoma_6451,malignant
melanoma_5968,malignant
melanoma_2314,benign
melanoma_1730,benign
melanoma_9245,malignant
melanoma_429,benign
melanoma_421,benign
melanoma_2723,benign
melanoma_843,benign
melanoma_1144,benign
melanoma_3774,benign
melanoma_1121,benign
melanoma_5371,malignant
melanoma_7539,malignant
melanoma_5963,malignant
melanoma_4831,benign
melanoma_6275,malignant
melanoma_2858,benign
melanoma_6729,malignant
melanoma_9112,malignant
melanoma_204,benign
melanoma_9337,malignant
melanoma_7672,malignant
melanoma_9249,malignant
melanoma_5295,malignant
melanoma_8900,malignant
melanoma_4092,benign
melanoma_3939,benign
melanoma_6007,malignant
melanoma_450,benign
melanoma_2114,benign
melanoma_4817,benign
melanoma_7050,malignant
melanoma_41,benign
melanoma_1268,benign
melanoma_3876,benign
melanoma_3426,benign
melanoma_9029,malignant
melanoma_953,benign
melanoma_5021,malignant
melanoma_8419,malignant
melanoma_4728,benign
melanoma_9545,malignant
melanoma_8986,malignant
melanoma_9273,malignant
melanoma_1623,benign
melanoma_5114,malignant
melanoma_2551,benign
melanoma_611,benign
melanoma_5001,malignant
melanoma_6582,malignant
melanoma_1421,benign
melanoma_8874,malignant
melanoma_1455,benign
melanoma_3591,benign
melanoma_7270,malignant
melanoma_7538,malignant
melanoma_2837,benign
melanoma_5125,malignant
melanoma_3355,benign
melanoma_220,benign
melanoma_4281,benign
melanoma_5507,malignant
melanoma_8335,malignant
melanoma_4696,benign
melanoma_4719,benign
melanoma_5046,malignant
melanoma_248,benign
melanoma_3063,benign
melanoma_7378,malignant
melanoma_3532,benign
melanoma_6406,malignant
melanoma_486,benign
melanoma_6020,malignant
melanoma_7709,malignant
melanoma_6608,malignant
melanoma_6328,malignant
melanoma_9013,malignant
melanoma_5791,malignant
melanoma_8409,malignant
melanoma_6496,malignant
melanoma_1532,benign
melanoma_3262,benign
melanoma_4844,benign
melanoma_5116,malignant
melanoma_1710,benign
melanoma_3857,benign
melanoma_7805,malignant
melanoma_5404,malignant
melanoma_4060,benign
melanoma_9373,malignant
melanoma_965,benign
melanoma_552,benign
melanoma_1443,benign
melanoma_7097,malignant
melanoma_8770,malignant
melanoma_6296,malignant
melanoma_279,benign
melanoma_3829,benign
melanoma_6132,malignant
melanoma_1636,benign
melanoma_185,benign
melanoma_1943,benign
melanoma_990,benign
melanoma_8034,malignant
melanoma_1444,benign
melanoma_544,benign
melanoma_3866,benign
melanoma_5308,malignant
melanoma_4823,benign
melanoma_4302,benign
melanoma_5959,malignant
melanoma_2611,benign
melanoma_2325,benign
melanoma_6001,malignant
melanoma_2654,benign
melanoma_7649,malignant
melanoma_4584,benign
melanoma_9119,malignant
melanoma_8854,malignant
melanoma_6387,malignant
melanoma_603,benign
melanoma_3501,benign
melanoma_1566,benign
melanoma_6706,malignant
melanoma_6661,malignant
melanoma_3741,benign
melanoma_9047,malignant
melanoma_1610,benign
melanoma_5505,malignant
melanoma_1238,benign
melanoma_9447,malignant
melanoma_7707,malignant
melanoma_1420,benign
melanoma_7835,malignant
melanoma_1615,benign
melanoma_7764,malignant
melanoma_6513,malignant
melanoma_1453,benign
melanoma_6490,malignant
melanoma_282,benign
melanoma_2423,benign
melanoma_9567,malignant
melanoma_4457,benign
melanoma_3276,benign
melanoma_777,benign
melanoma_6858,malignant
melanoma_4418,benign
melanoma_8103,malignant
melanoma_2068,benign
melanoma_7748,malignant
melanoma_1761,benign
melanoma_5526,malignant
melanoma_5441,malignant
melanoma_9424,malignant
melanoma_7594,malignant
melanoma_1115,benign
melanoma_8483,malignant
melanoma_3104,benign
melanoma_6733,malignant
melanoma_8658,malignant
melanoma_5335,malignant
melanoma_1534,benign
melanoma_7106,malignant
melanoma_8795,malignant
melanoma_6693,malignant
melanoma_4871,benign
melanoma_1296,benign
melanoma_4216,benign
melanoma_8441,malignant
melanoma_1318,benign
melanoma_2431,benign
melanoma_9329,malignant
melanoma_7559,malignant
melanoma_4802,benign
melanoma_1155,benign
melanoma_6842,malignant
melanoma_8991,malignant
melanoma_102,benign
melanoma_6834,malignant
melanoma_8757,malignant
melanoma_2454,benign
melanoma_5534,malignant
melanoma_3159,benign
melanoma_6256,malignant
melanoma_1937,benign
melanoma_4178,benign
melanoma_5828,malignant
melanoma_8630,malignant
melanoma_2045,benign
melanoma_7385,malignant
melanoma_3038,benign
melanoma_9093,malignant
melanoma_594,benign
melanoma_7174,malignant
melanoma_766,benign
melanoma_5970,malignant
melanoma_4126,benign
melanoma_5691,malignant
melanoma_6181,malignant
melanoma_8922,malignant
melanoma_413,benign
melanoma_3424,benign
melanoma_1822,benign
melanoma_4361,benign
melanoma_6417,malignant
melanoma_3730,benign
melanoma_4858,benign
melanoma_1775,benign
melanoma_4724,benign
melanoma_3772,benign
melanoma_5430,malignant
melanoma_7480,malignant
melanoma_293,benign
melanoma_2648,benign
melanoma_7827,malignant
melanoma_5516,malignant
melanoma_2800,benign
melanoma_2372,benign
melanoma_6475,malignant
melanoma_8315,malignant
melanoma_2491,benign
melanoma_2223,benign
melanoma_414,benign
melanoma_9426,malignant
melanoma_1997,benign
melanoma_6227,malignant
melanoma_1290,benign
melanoma_3933,benign
melanoma_1517,benign
melanoma_4359,benign
melanoma_769,benign
melanoma_1689,benign
melanoma_7254,malignant
melanoma_1812,benign
melanoma_2071,benign
melanoma_5965,malignant
melanoma_9238,malignant
melanoma_5958,malignant
melanoma_4766,benign
melanoma_6494,malignant
melanoma_7613,malignant
melanoma_1044,benign
melanoma_7363,malignant
melanoma_9493,malignant
melanoma_4627,benign
melanoma_9520,malignant
melanoma_4371,benign
melanoma_4942,benign
melanoma_34,benign
melanoma_6916,malignant
melanoma_3065,benign
melanoma_2809,benign
melanoma_3075,benign
melanoma_1109,benign
melanoma_8552,malignant
melanoma_2288,benign
melanoma_5588,malignant
melanoma_859,benign
melanoma_5462,malignant
melanoma_2671,benign
melanoma_3346,benign
melanoma_7942,malignant
melanoma_989,benign
melanoma_7009,malignant
melanoma_3623,benign
melanoma_9100,malignant
melanoma_7869,malignant
melanoma_114,benign
melanoma_5143,malignant
melanoma_978,benign
melanoma_7537,malignant
melanoma_4983,benign
melanoma_8186,malignant
melanoma_5071,malignant
melanoma_6993,malignant
melanoma_4142,benign
melanoma_6222,malignant
melanoma_3850,benign
melanoma_5121,malignant
melanoma_9333,malignant
melanoma_7086,malignant
melanoma_5676,malignant
melanoma_474,benign
melanoma_5622,malignant
melanoma_7529,malignant
melanoma_9543,malignant
melanoma_2570,benign
melanoma_6836,malignant
melanoma_2138,benign
melanoma_8889,malignant
melanoma_4190,benign
melanoma_5481,malignant
melanoma_3041,benign
melanoma_7005,malignant
melanoma_6947,malignant
melanoma_3342,benign
melanoma_8161,malignant
melanoma_1888,benign
melanoma_7195,malignant
melanoma_362,benign
melanoma_7285,malignant
melanoma_5340,malignant
melanoma_9010,malignant
melanoma_9045,malignant
melanoma_3936,benign
melanoma_8036,malignant
melanoma_4559,benign
melanoma_7201,malignant
melanoma_7151,malignant
melanoma_808,benign
melanoma_6908,malignant
melanoma_3138,benign
melanoma_523,benign
melanoma_6107,malignant
melanoma_3511,benign
melanoma_4873,benign
melanoma_7826,malignant
melanoma_4166,benign
melanoma_329,benign
melanoma_6442,malignant
melanoma_6849,malignant
melanoma_3281,benign
melanoma_6262,malignant
melanoma_2525,benign
melanoma_3051,benign
melanoma_6819,malignant
melanoma_869,benign
melanoma_2196,benign
melanoma_5047,malignant
melanoma_9452,malignant
melanoma_8154,malignant
melanoma_8598,malignant
melanoma_7994,malignant
melanoma_9076,malignant
melanoma_627,benign
melanoma_1629,benign
melanoma_6373,malignant
melanoma_8044,malignant
melanoma_4938,benign
melanoma_5008,malignant
melanoma_1283,benign
melanoma_8466,malignant
melanoma_366,benign
melanoma_4473,benign
melanoma_2873,benign
melanoma_3848,benign
melanoma_7905,malignant
melanoma_2791,benign
melanoma_4011,benign
melanoma_3360,benign
melanoma_8794,malignant
melanoma_6330,malignant
melanoma_920,benign
melanoma_7284,malignant
melanoma_4620,benign
melanoma_8641,malignant
melanoma_1181,benign
melanoma_4705,benign
melanoma_6578,malignant
melanoma_1741,benign
melanoma_4165,benign
melanoma_2283,benign
melanoma_564,benign
melanoma_1815,benign
melanoma_8822,malignant
melanoma_8470,malignant
melanoma_8276,malignant
melanoma_8217,malignant
melanoma_8703,malignant
melanoma_8306,malignant
melanoma_5304,malignant
melanoma_8726,malignant
melanoma_431,benign
melanoma_6616,malignant
melanoma_8424,malignant
melanoma_1235,benign
melanoma_9149,malignant
melanoma_6283,malignant
melanoma_2920,benign
melanoma_4847,benign
melanoma_7456,malignant
melanoma_3389,benign
melanoma_7156,malignant
melanoma_1533,benign
melanoma_6847,malignant
melanoma_1183,benign
melanoma_289,benign
melanoma_1848,benign
melanoma_2806,benign
melanoma_7277,malignant
melanoma_6047,malignant
melanoma_6481,malignant
melanoma_7767,malignant
melanoma_3756,benign
melanoma_820,benign
melanoma_5556,malignant
melanoma_9103,malignant
melanoma_4342,benign
melanoma_483,benign
melanoma_2095,benign
melanoma_2323,benign
melanoma_1257,benign
melanoma_6082,malignant
melanoma_6225,malignant
melanoma_9357,malignant
melanoma_1635,benign
melanoma_817,benign
melanoma_8679,malignant
melanoma_2008,benign
melanoma_8284,malignant
melanoma_2332,benign
melanoma_7069,malignant
melanoma_2988,benign
melanoma_2714,benign
melanoma_756,benign
melanoma_3042,benign
melanoma_3380,benign
melanoma_7381,malignant
melanoma_1760,benign
melanoma_3909,benign
melanoma_400,benign
melanoma_838,benign
melanoma_6214,malignant
melanoma_1089,benign
melanoma_1684,benign
melanoma_4553,benign
melanoma_469,benign
melanoma_4125,benign
melanoma_3709,benign
melanoma_8035,malignant
melanoma_2381,benign
melanoma_6294,malignant
melanoma_4905,benign
melanoma_2024,benign
melanoma_1222,benign
melanoma_8032,malignant
melanoma_9433,malignant
melanoma_8839,malignant
melanoma_762,benign
melanoma_6540,malignant
melanoma_1681,benign
melanoma_303,benign
melanoma_1524,benign
melanoma_746,benign
melanoma_306,benign
melanoma_3057,benign
melanoma_8730,malignant
melanoma_3988,benign
melanoma_4156,benign
melanoma_3632,benign
melanoma_8270,malignant
melanoma_5903,malignant
melanoma_2854,benign
melanoma_5264,malignant
melanoma_2777,benign
melanoma_5413,malignant
melanoma_1400,benign
melanoma_0,benign
melanoma_9593,malignant
melanoma_4394,benign
melanoma_8223,malignant
melanoma_882,benign
melanoma_3920,benign
melanoma_6193,malignant
melanoma_3316,benign
melanoma_2010,benign
melanoma_4546,benign
melanoma_7036,malignant
melanoma_5381,malignant
melanoma_5858,malignant
melanoma_9255,malignant
melanoma_1042,benign
melanoma_7279,malignant
melanoma_7010,malignant
melanoma_3192,benign
melanoma_1763,benign
melanoma_7769,malignant
melanoma_3244,benign
melanoma_7343,malignant
melanoma_9233,malignant
melanoma_7319,malignant
melanoma_1696,benign
melanoma_1663,benign
melanoma_3105,benign
melanoma_5153,malignant
melanoma_6167,malignant
melanoma_2169,benign
melanoma_7751,malignant
melanoma_3139,benign
melanoma_5224,malignant
melanoma_8567,malignant
melanoma_4122,benign
melanoma_3765,benign
melanoma_4875,benign
melanoma_5925,malignant
melanoma_1894,benign
melanoma_3795,benign
melanoma_8809,malignant
melanoma_5560,malignant
melanoma_2833,benign
melanoma_5721,malignant
melanoma_6605,malignant
melanoma_6610,malignant
melanoma_2471,benign
melanoma_1395,benign
melanoma_641,benign
melanoma_6775,malignant
melanoma_124,benign
melanoma_7127,malignant
melanoma_8275,malignant
melanoma_5610,malignant
melanoma_191,benign
melanoma_4088,benign
melanoma_5262,malignant
melanoma_6133,malignant
melanoma_1178,benign
melanoma_1346,benign
melanoma_2183,benign
melanoma_8960,malignant
melanoma_7614,malignant
melanoma_2159,benign
melanoma_6649,malignant
melanoma_3303,benign
melanoma_5643,malignant
melanoma_8862,malignant
melanoma_2741,benign
melanoma_5996,malignant
melanoma_5545,malignant
melanoma_1139,benign
melanoma_7167,malignant
melanoma_23,benign
melanoma_9467,malignant
melanoma_4603,benign
melanoma_2189,benign
melanoma_2904,benign
melanoma_9246,malignant
melanoma_706,benign
melanoma_7860,malignant
melanoma_5906,malignant
melanoma_7073,malignant
melanoma_2527,benign
melanoma_8104,malignant
melanoma_5176,malignant
melanoma_3034,benign
melanoma_2726,benign
melanoma_6499,malignant
melanoma_3327,benign
melanoma_5972,malignant
melanoma_9346,malignant
melanoma_7070,malignant
melanoma_9352,malignant
melanoma_5301,malignant
melanoma_5663,malignant
melanoma_3047,benign
melanoma_8274,malignant
melanoma_9530,malignant
melanoma_806,benign
melanoma_6471,malignant
melanoma_5244,malignant
melanoma_9020,malignant
melanoma_3664,benign
melanoma_4296,benign
melanoma_1982,benign
melanoma_1362,benign
melanoma_8029,malignant
melanoma_3771,benign
melanoma_7049,malignant
melanoma_3744,benign
melanoma_8448,malignant
melanoma_6383,malignant
melanoma_3760,benign
melanoma_1987,benign
melanoma_4130,benign
melanoma_1140,benign
melanoma_8750,malignant
melanoma_8982,malignant
melanoma_894,benign
melanoma_8085,malignant
melanoma_1816,benign
melanoma_3480,benign
melanoma_998,benign
melanoma_819,benign
melanoma_5657,malignant
melanoma_6263,malignant
melanoma_5290,malignant
melanoma_3787,benign
melanoma_4209,benign
melanoma_1477,benign
melanoma_4362,benign
melanoma_1450,benign
melanoma_406,benign
melanoma_1465,benign
melanoma_5673,malignant
melanoma_4078,benign
melanoma_5229,malignant
melanoma_1617,benign
melanoma_7954,malignant
melanoma_9340,malignant
melanoma_3391,benign
melanoma_7204,malignant
melanoma_6266,malignant
melanoma_9566,malignant
melanoma_4141,benign
melanoma_468,benign
melanoma_5608,malignant
melanoma_1414,benign
melanoma_1224,benign
melanoma_9395,malignant
melanoma_3082,benign
melanoma_865,benign
melanoma_909,benign
melanoma_2896,benign
melanoma_2262,benign
melanoma_6853,malignant
melanoma_341,benign
melanoma_5685,malignant
melanoma_7017,malignant
melanoma_8651,malignant
melanoma_1401,benign
melanoma_6652,malignant
melanoma_3548,benign
melanoma_2226,benign
melanoma_505,benign
melanoma_8418,malignant
melanoma_402,benign
melanoma_8861,malignant
melanoma_5401,malignant
melanoma_3429,benign
melanoma_1625,benign
melanoma_7850,malignant
melanoma_5364,malignant
melanoma_8025,malignant
melanoma_1484,benign
melanoma_5428,malignant
melanoma_2291,benign
melanoma_1944,benign
melanoma_4527,benign
melanoma_1100,benign
melanoma_9277,malignant
melanoma_2086,benign
melanoma_2400,benign
melanoma_8309,malignant
melanoma_3619,benign
melanoma_9417,malignant
melanoma_9430,malignant
melanoma_6433,malignant
melanoma_1793,benign
melanoma_9480,malignant
melanoma_1408,benign
melanoma_2235,benign
melanoma_7249,malignant
melanoma_3294,benign
melanoma_8155,malignant
melanoma_7434,malignant
melanoma_7635,malignant
melanoma_7933,malignant
melanoma_7565,malignant
melanoma_7929,malignant
melanoma_588,benign
melanoma_6846,malignant
melanoma_4634,benign
melanoma_38,benign
melanoma_3146,benign
melanoma_3388,benign
melanoma_8921,malignant
melanoma_5689,malignant
melanoma_1674,benign
melanoma_8245,malignant
melanoma_7219,malignant
melanoma_565,benign
melanoma_4678,benign
melanoma_7816,malignant
melanoma_6071,malignant
melanoma_9495,malignant
melanoma_4563,benign
melanoma_292,benign
melanoma_2016,benign
melanoma_3834,benign
melanoma_225,benign
melanoma_3362,benign
melanoma_9550,malignant
melanoma_1858,benign
melanoma_551,benign
melanoma_3926,benign
melanoma_7392,malignant
melanoma_8741,malignant
melanoma_9450,malignant
melanoma_7406,malignant
melanoma_4711,benign
melanoma_6448,malignant
melanoma_7620,malignant
melanoma_9336,malignant
melanoma_6548,malignant
melanoma_6794,malignant
melanoma_8079,malignant
melanoma_7550,malignant
melanoma_7200,malignant
melanoma_5312,malignant
melanoma_3253,benign
melanoma_6168,malignant
melanoma_2494,benign
melanoma_4446,benign
melanoma_914,benign
melanoma_4278,benign
melanoma_3545,benign
melanoma_1922,benign
melanoma_5515,malignant
melanoma_6726,malignant
melanoma_7375,malignant
melanoma_5053,malignant
melanoma_3726,benign
melanoma_5674,malignant
melanoma_5912,malignant
melanoma_9199,malignant
melanoma_2994,benign
melanoma_4150,benign
melanoma_4772,benign
melanoma_506,benign
melanoma_9048,malignant
melanoma_4727,benign
melanoma_7928,malignant
melanoma_684,benign
melanoma_6917,malignant
melanoma_5751,malignant
melanoma_6234,malignant
melanoma_2535,benign
melanoma_6555,malignant
melanoma_4833,benign
melanoma_6979,malignant
melanoma_5549,malignant
melanoma_1811,benign
melanoma_7096,malignant
melanoma_1729,benign
melanoma_8780,malignant
melanoma_2836,benign
melanoma_710,benign
melanoma_5444,malignant
melanoma_5027,malignant
melanoma_2213,benign
melanoma_9007,malignant
melanoma_4208,benign
melanoma_8746,malignant
melanoma_7720,malignant
melanoma_2646,benign
melanoma_7904,malignant
melanoma_3444,benign
melanoma_3046,benign
melanoma_8665,malignant
melanoma_6250,malignant
melanoma_5271,malignant
melanoma_4785,benign
melanoma_9228,malignant
melanoma_7880,malignant
melanoma_968,benign
melanoma_1291,benign
melanoma_8644,malignant
melanoma_475,benign
melanoma_6460,malignant
melanoma_7173,malignant
melanoma_8342,malignant
melanoma_2316,benign
melanoma_5197,malignant
melanoma_2371,benign
melanoma_8553,malignant
melanoma_8640,malignant
melanoma_146,benign
melanoma_401,benign
melanoma_8804,malignant
melanoma_2495,benign
melanoma_7418,malignant
melanoma_1891,benign
melanoma_2911,benign
melanoma_4539,benign
melanoma_1231,benign
melanoma_1099,benign
melanoma_4071,benign
melanoma_1203,benign
melanoma_2636,benign
melanoma_2668,benign
melanoma_1567,benign
melanoma_1969,benign
melanoma_5247,malignant
melanoma_47,benign
melanoma_1985,benign
melanoma_6793,malignant
melanoma_264,benign
melanoma_2593,benign
melanoma_1131,benign
melanoma_4038,benign
melanoma_1173,benign
melanoma_1204,benign
melanoma_5531,malignant
melanoma_2801,benign
melanoma_7980,malignant
melanoma_7629,malignant
melanoma_2382,benign
melanoma_242,benign
melanoma_1544,benign
melanoma_848,benign
melanoma_6683,malignant
melanoma_9386,malignant
melanoma_260,benign
melanoma_3690,benign
melanoma_1902,benign
melanoma_7483,malignant
melanoma_1220,benign
melanoma_4633,benign
melanoma_3844,benign
melanoma_8887,malignant
melanoma_794,benign
melanoma_4878,benign
melanoma_2846,benign
melanoma_6811,malignant
melanoma_4952,benign
melanoma_6337,malignant
melanoma_5529,malignant
melanoma_8334,malignant
melanoma_4294,benign
melanoma_7553,malignant
melanoma_8690,malignant
melanoma_3181,benign
melanoma_2643,benign
melanoma_2784,benign
melanoma_8230,malignant
melanoma_4647,benign
melanoma_2539,benign
melanoma_840,benign
melanoma_8756,malignant
melanoma_2769,benign
melanoma_5902,malignant
melanoma_1825,benign
melanoma_2205,benign
melanoma_2838,benign
melanoma_1992,benign
melanoma_1805,benign
melanoma_6159,malignant
melanoma_7341,malignant
melanoma_2633,benign
melanoma_1199,benign
melanoma_3567,benign
melanoma_1909,benign
melanoma_3684,benign
melanoma_1638,benign
melanoma_1351,benign
melanoma_8632,malignant
melanoma_2787,benign
melanoma_2430,benign
melanoma_4505,benign
melanoma_9260,malignant
melanoma_2030,benign
melanoma_4419,benign
melanoma_3149,benign
melanoma_132,benign
melanoma_7984,malignant
melanoma_7585,malignant
melanoma_4336,benign
melanoma_5788,malignant
melanoma_4708,benign
melanoma_3054,benign
melanoma_6694,malignant
melanoma_4217,benign
melanoma_7848,malignant
melanoma_4452,benign
melanoma_7286,malignant
melanoma_4838,benign
melanoma_457,benign
melanoma_1123,benign
melanoma_4813,benign
melanoma_3434,benign
melanoma_4816,benign
melanoma_1276,benign
melanoma_8534,malignant
melanoma_2752,benign
melanoma_2782,benign
melanoma_4639,benign
melanoma_1808,benign
melanoma_4774,benign
melanoma_7717,malignant
melanoma_5997,malignant
melanoma_6558,malignant
melanoma_2699,benign
melanoma_3074,benign
melanoma_9361,malignant
melanoma_7482,malignant
melanoma_4069,benign
melanoma_5730,malignant
melanoma_8037,malignant
melanoma_3743,benign
melanoma_73,benign
melanoma_4416,benign
melanoma_5985,malignant
melanoma_7979,malignant
melanoma_4248,benign
melanoma_8711,malignant
melanoma_2403,benign
melanoma_4287,benign
melanoma_969,benign
melanoma_5577,malignant
melanoma_1991,benign
melanoma_5208,malignant
melanoma_7998,malignant
melanoma_1952,benign
melanoma_4842,benign
melanoma_8281,malignant
melanoma_6803,malignant
melanoma_2481,benign
melanoma_9501,malignant
melanoma_3207,benign
melanoma_5366,malignant
melanoma_4894,benign
melanoma_7885,malignant
melanoma_3071,benign
melanoma_8569,malignant
melanoma_747,benign
melanoma_1581,benign
melanoma_8052,malignant
melanoma_5408,malignant
melanoma_7308,malignant
melanoma_5923,malignant
melanoma_2111,benign
melanoma_3196,benign
melanoma_8597,malignant
melanoma_3609,benign
melanoma_1769,benign
melanoma_6753,malignant
melanoma_6185,malignant
melanoma_8905,malignant
melanoma_6656,malignant
melanoma_1597,benign
melanoma_2533,benign
melanoma_4443,benign
melanoma_6773,malignant
melanoma_1913,benign
melanoma_3405,benign
melanoma_7615,malignant
melanoma_7765,malignant
melanoma_60,benign
melanoma_4925,benign
melanoma_2356,benign
melanoma_8727,malignant
melanoma_4364,benign
melanoma_5213,malignant
melanoma_3372,benign
melanoma_7424,malignant
melanoma_3675,benign
melanoma_2250,benign
melanoma_9465,malignant
melanoma_7278,malignant
melanoma_1308,benign
melanoma_4050,benign
melanoma_3186,benign
melanoma_4196,benign
melanoma_4219,benign
melanoma_3735,benign
melanoma_8841,malignant
melanoma_4090,benign
melanoma_7792,malignant
melanoma_6282,malignant
melanoma_2986,benign
melanoma_2401,benign
melanoma_2373,benign
melanoma_2247,benign
melanoma_9011,malignant
melanoma_1469,benign
melanoma_8080,malignant
melanoma_3026,benign
melanoma_1218,benign
melanoma_3520,benign
melanoma_6392,malignant
melanoma_3491,benign
melanoma_8330,malignant
melanoma_8994,malignant
melanoma_1106,benign
melanoma_5160,malignant
melanoma_764,benign
melanoma_7333,malignant
melanoma_5509,malignant
melanoma_6702,malignant
melanoma_3843,benign
melanoma_6395,malignant
melanoma_9215,malignant
melanoma_2880,benign
melanoma_9118,malignant
melanoma_1240,benign
melanoma_3263,benign
melanoma_2146,benign
melanoma_698,benign
melanoma_6358,malignant
melanoma_5695,malignant
melanoma_3171,benign
